demand_lag1,demand_lag2,rolling_mean3,visit_count,stok_prev,AMC,sigma_bln,ADI,CV2,bulan,ABC_enc,VEN_enc,kategori_enc,demand_winsor,obat,periode,split
0.0,0.0,0.0,346,0.0,629.5,297.49,2.0,0.2233,1,2,1,3,471.0,ACETYLCYSTEIN KAP,2025-01,train
471.0,0.0,471.0,541,3953.0,629.5,297.49,2.0,0.2233,2,2,1,3,1368.0,ACETYLCYSTEIN KAP,2025-02,train
1368.0,471.0,919.5,521,2346.0,629.5,297.49,2.0,0.2233,3,2,1,3,570.0,ACETYLCYSTEIN KAP,2025-03,train
570.0,1368.0,803.0,417,2634.0,629.5,297.49,2.0,0.2233,4,2,1,3,396.0,ACETYLCYSTEIN KAP,2025-04,train
396.0,570.0,778.0,389,2238.0,629.5,297.49,2.0,0.2233,5,2,1,3,419.0,ACETYLCYSTEIN KAP,2025-05,train
419.0,396.0,461.6666666666667,274,2319.0,629.5,297.49,2.0,0.2233,6,2,1,3,290.0,ACETYLCYSTEIN KAP,2025-06,train
290.0,419.0,368.3333333333333,351,2029.0,629.5,297.49,2.0,0.2233,7,2,1,3,475.0,ACETYLCYSTEIN KAP,2025-07,train
475.0,290.0,394.6666666666667,450,1554.0,629.5,297.49,2.0,0.2233,8,2,1,3,850.0,ACETYLCYSTEIN KAP,2025-08,train
850.0,475.0,538.3333333333334,646,704.0,629.5,297.49,2.0,0.2233,9,2,1,3,790.0,ACETYLCYSTEIN KAP,2025-09,train
790.0,850.0,705.0,1097,14.0,629.5,297.49,2.0,0.2233,10,2,1,3,1368.0,ACETYLCYSTEIN KAP,2025-10,train
1368.0,790.0,1002.6666666666666,102,2346.0,629.5,297.49,2.0,0.2233,11,2,1,3,838.0,ACETYLCYSTEIN KAP,2025-11,validation
838.0,1368.0,998.6666666666666,263,2346.0,629.5,297.49,2.0,0.2233,12,2,1,3,307.0,ACETYLCYSTEIN KAP,2025-12,test
0.0,0.0,0.0,346,0.0,15.67,14.02,2.375,0.3506,1,0,2,1,13.0,ACYCLOVIR SALEP,2025-01,train
13.0,0.0,13.0,541,59.0,15.67,14.02,2.375,0.3506,2,0,2,1,50.0,ACYCLOVIR SALEP,2025-02,train
50.0,13.0,31.5,521,104.0,15.67,14.02,2.375,0.3506,3,0,2,1,22.0,ACYCLOVIR SALEP,2025-03,train
22.0,50.0,28.333333333333332,417,14.0,15.67,14.02,2.375,0.3506,4,0,2,1,24.0,ACYCLOVIR SALEP,2025-04,train
24.0,22.0,32.0,389,14.0,15.67,14.02,2.375,0.3506,5,0,2,1,25.0,ACYCLOVIR SALEP,2025-05,train
25.0,24.0,23.666666666666668,274,39.0,15.67,14.02,2.375,0.3506,6,0,2,1,20.0,ACYCLOVIR SALEP,2025-06,train
20.0,25.0,23.0,351,144.0,15.67,14.02,2.375,0.3506,7,0,2,1,14.0,ACYCLOVIR SALEP,2025-07,train
14.0,20.0,19.666666666666668,450,130.0,15.67,14.02,2.375,0.3506,8,0,2,1,8.0,ACYCLOVIR SALEP,2025-08,train
8.0,14.0,14.0,646,130.0,15.67,14.02,2.375,0.3506,9,0,2,1,1.0,ACYCLOVIR SALEP,2025-09,train
1.0,8.0,7.666666666666667,1097,154.0,15.67,14.02,2.375,0.3506,10,0,2,1,50.0,ACYCLOVIR SALEP,2025-10,train
50.0,1.0,19.666666666666668,102,104.0,15.67,14.02,2.375,0.3506,11,0,2,1,35.0,ACYCLOVIR SALEP,2025-11,validation
35.0,50.0,28.666666666666668,263,104.0,15.67,14.02,2.375,0.3506,12,0,2,1,20.0,ACYCLOVIR SALEP,2025-12,test
0.0,0.0,0.0,346,0.0,226.33,211.83,2.5714,0.2507,1,2,2,1,240.0,ACYCLOVIR TABLET,2025-01,train
240.0,0.0,240.0,541,530.0,226.33,211.83,2.5714,0.2507,2,2,2,1,316.0,ACYCLOVIR TABLET,2025-02,train
316.0,240.0,278.0,521,2304.0,226.33,211.83,2.5714,0.2507,3,2,2,1,740.0,ACYCLOVIR TABLET,2025-03,train
740.0,316.0,432.0,417,1640.0,226.33,211.83,2.5714,0.2507,4,2,2,1,565.0,ACYCLOVIR TABLET,2025-04,train
565.0,740.0,540.3333333333334,389,1640.0,226.33,211.83,2.5714,0.2507,5,2,2,1,390.0,ACYCLOVIR TABLET,2025-05,train
390.0,565.0,565.0,274,1250.0,226.33,211.83,2.5714,0.2507,6,2,2,1,160.0,ACYCLOVIR TABLET,2025-06,train
160.0,390.0,371.6666666666667,351,1090.0,226.33,211.83,2.5714,0.2507,7,2,2,1,236.0,ACYCLOVIR TABLET,2025-07,train
236.0,160.0,262.0,450,2854.0,226.33,211.83,2.5714,0.2507,8,2,2,1,235.0,ACYCLOVIR TABLET,2025-08,train
235.0,236.0,210.33333333333334,646,2854.0,226.33,211.83,2.5714,0.2507,9,2,2,1,234.0,ACYCLOVIR TABLET,2025-09,train
234.0,235.0,235.0,1097,2620.0,226.33,211.83,2.5714,0.2507,10,2,2,1,316.0,ACYCLOVIR TABLET,2025-10,train
316.0,234.0,261.6666666666667,102,2304.0,226.33,211.83,2.5714,0.2507,11,2,2,1,358.0,ACYCLOVIR TABLET,2025-11,validation
358.0,316.0,302.6666666666667,263,2304.0,226.33,211.83,2.5714,0.2507,12,2,2,1,400.0,ACYCLOVIR TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,13.75,15.98,2.8333,0.3712,1,0,0,1,10.0,ALLOPURINOL TABLET,2025-01,train
10.0,0.0,10.0,541,552.0,13.75,15.98,2.8333,0.3712,2,0,0,1,14.0,ALLOPURINOL TABLET,2025-02,train
14.0,10.0,12.0,521,552.0,13.75,15.98,2.8333,0.3712,3,0,0,1,18.0,ALLOPURINOL TABLET,2025-03,train
18.0,14.0,14.0,417,512.0,13.75,15.98,2.8333,0.3712,4,0,0,1,24.0,ALLOPURINOL TABLET,2025-04,train
24.0,18.0,18.666666666666668,389,512.0,13.75,15.98,2.8333,0.3712,5,0,0,1,29.0,ALLOPURINOL TABLET,2025-05,train
29.0,24.0,23.666666666666668,274,512.0,13.75,15.98,2.8333,0.3712,6,0,0,1,34.0,ALLOPURINOL TABLET,2025-06,train
34.0,29.0,29.0,351,512.0,13.75,15.98,2.8333,0.3712,7,0,0,1,40.0,ALLOPURINOL TABLET,2025-07,train
40.0,34.0,34.333333333333336,450,462.0,13.75,15.98,2.8333,0.3712,8,0,0,1,10.0,ALLOPURINOL TABLET,2025-08,train
10.0,40.0,28.0,646,452.0,13.75,15.98,2.8333,0.3712,9,0,0,1,28.0,ALLOPURINOL TABLET,2025-09,train
28.0,10.0,26.0,1097,452.0,13.75,15.98,2.8333,0.3712,10,0,0,1,47.0,ALLOPURINOL TABLET,2025-10,train
47.0,28.0,28.333333333333332,102,605.0,13.75,15.98,2.8333,0.3712,11,0,0,1,28.0,ALLOPURINOL TABLET,2025-11,validation
28.0,47.0,34.333333333333336,263,605.0,13.75,15.98,2.8333,0.3712,12,0,0,1,10.0,ALLOPURINOL TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,25.0,21.79,2.4286,0.1733,1,0,0,1,0.0,AMBEVEN TABLET,2025-01,train
0.0,0.0,0.0,541,100.0,25.0,21.79,2.4286,0.1733,2,0,0,1,40.0,AMBEVEN TABLET,2025-02,train
40.0,0.0,20.0,521,100.0,25.0,21.79,2.4286,0.1733,3,0,0,1,10.0,AMBEVEN TABLET,2025-03,train
10.0,40.0,16.666666666666668,417,330.0,25.0,21.79,2.4286,0.1733,4,0,0,1,25.0,AMBEVEN TABLET,2025-04,train
25.0,10.0,25.0,389,330.0,25.0,21.79,2.4286,0.1733,5,0,0,1,40.0,AMBEVEN TABLET,2025-05,train
40.0,25.0,25.0,274,280.0,25.0,21.79,2.4286,0.1733,6,0,0,1,47.0,AMBEVEN TABLET,2025-06,train
47.0,40.0,37.333333333333336,351,280.0,25.0,21.79,2.4286,0.1733,7,0,0,1,53.0,AMBEVEN TABLET,2025-07,train
53.0,47.0,46.666666666666664,450,280.0,25.0,21.79,2.4286,0.1733,8,0,0,1,60.0,AMBEVEN TABLET,2025-08,train
60.0,53.0,53.333333333333336,646,200.0,25.0,21.79,2.4286,0.1733,9,0,0,1,60.0,AMBEVEN TABLET,2025-09,train
60.0,60.0,57.666666666666664,1097,140.0,25.0,21.79,2.4286,0.1733,10,0,0,1,40.0,AMBEVEN TABLET,2025-10,train
40.0,60.0,53.333333333333336,102,100.0,25.0,21.79,2.4286,0.1733,11,0,0,1,35.0,AMBEVEN TABLET,2025-11,validation
35.0,40.0,45.0,263,100.0,25.0,21.79,2.4286,0.1733,12,0,0,1,30.0,AMBEVEN TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,90.0,218.38,2.0,0.5306,1,1,1,0,0.0,AMBROXOL TABLET,2025-01,train
0.0,0.0,0.0,541,1690.0,90.0,218.38,2.0,0.5306,2,1,1,0,700.0,AMBROXOL TABLET,2025-02,train
700.0,0.0,350.0,521,1690.0,90.0,218.38,2.0,0.5306,3,1,1,0,560.0,AMBROXOL TABLET,2025-03,train
560.0,700.0,420.0,417,1690.0,90.0,218.38,2.0,0.5306,4,1,1,0,420.0,AMBROXOL TABLET,2025-04,train
420.0,560.0,560.0,389,1690.0,90.0,218.38,2.0,0.5306,5,1,1,0,280.0,AMBROXOL TABLET,2025-05,train
280.0,420.0,420.0,274,1690.0,90.0,218.38,2.0,0.5306,6,1,1,0,140.0,AMBROXOL TABLET,2025-06,train
140.0,280.0,280.0,351,1690.0,90.0,218.38,2.0,0.5306,7,1,1,0,0.0,AMBROXOL TABLET,2025-07,train
0.0,140.0,140.0,450,1500.0,90.0,218.38,2.0,0.5306,8,1,1,0,0.0,AMBROXOL TABLET,2025-08,train
0.0,0.0,46.666666666666664,646,1500.0,90.0,218.38,2.0,0.5306,9,1,1,0,110.0,AMBROXOL TABLET,2025-09,train
110.0,0.0,36.666666666666664,1097,1390.0,90.0,218.38,2.0,0.5306,10,1,1,0,700.0,AMBROXOL TABLET,2025-10,train
700.0,110.0,270.0,102,1690.0,90.0,218.38,2.0,0.5306,11,1,1,0,0.0,AMBROXOL TABLET,2025-11,validation
0.0,700.0,270.0,263,1690.0,90.0,218.38,2.0,0.5306,12,1,1,0,0.0,AMBROXOL TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,45.75,23.76,2.0,0.2698,1,1,2,3,30.0,AMLODIPINE 10 MG TABLET,2025-01,train
30.0,0.0,30.0,541,296.0,45.75,23.76,2.0,0.2698,2,1,2,3,42.0,AMLODIPINE 10 MG TABLET,2025-02,train
42.0,30.0,36.0,521,255.0,45.75,23.76,2.0,0.2698,3,1,2,3,68.0,AMLODIPINE 10 MG TABLET,2025-03,train
68.0,42.0,46.666666666666664,417,552.0,45.75,23.76,2.0,0.2698,4,1,2,3,90.0,AMLODIPINE 10 MG TABLET,2025-04,train
90.0,68.0,66.66666666666667,389,462.0,45.75,23.76,2.0,0.2698,5,1,2,3,20.0,AMLODIPINE 10 MG TABLET,2025-05,train
20.0,90.0,59.333333333333336,274,442.0,45.75,23.76,2.0,0.2698,6,1,2,3,10.0,AMLODIPINE 10 MG TABLET,2025-06,train
10.0,20.0,40.0,351,432.0,45.75,23.76,2.0,0.2698,7,1,2,3,35.0,AMLODIPINE 10 MG TABLET,2025-07,train
35.0,10.0,21.666666666666668,450,297.0,45.75,23.76,2.0,0.2698,8,1,2,3,30.0,AMLODIPINE 10 MG TABLET,2025-08,train
30.0,35.0,25.0,646,267.0,45.75,23.76,2.0,0.2698,9,1,2,3,70.0,AMLODIPINE 10 MG TABLET,2025-09,train
70.0,30.0,45.0,1097,197.0,45.75,23.76,2.0,0.2698,10,1,2,3,42.0,AMLODIPINE 10 MG TABLET,2025-10,train
42.0,70.0,47.333333333333336,102,255.0,45.75,23.76,2.0,0.2698,11,1,2,3,36.0,AMLODIPINE 10 MG TABLET,2025-11,validation
36.0,42.0,49.333333333333336,263,255.0,45.75,23.76,2.0,0.2698,12,1,2,3,30.0,AMLODIPINE 10 MG TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,90.5,19.59,2.0,0.0469,1,1,2,3,60.0,AMLODIPINE 5 MG,2025-01,train
60.0,0.0,60.0,541,551.0,90.5,19.59,2.0,0.0469,2,1,2,3,120.0,AMLODIPINE 5 MG,2025-02,train
120.0,60.0,90.0,521,235.0,90.5,19.59,2.0,0.0469,3,1,2,3,119.0,AMLODIPINE 5 MG,2025-03,train
119.0,120.0,99.66666666666667,417,351.0,90.5,19.59,2.0,0.0469,4,1,2,3,71.0,AMLODIPINE 5 MG,2025-04,train
71.0,119.0,103.33333333333333,389,280.0,90.5,19.59,2.0,0.0469,5,1,2,3,90.0,AMLODIPINE 5 MG,2025-05,train
90.0,71.0,93.33333333333333,274,190.0,90.5,19.59,2.0,0.0469,6,1,2,3,80.0,AMLODIPINE 5 MG,2025-06,train
80.0,90.0,80.33333333333333,351,110.0,90.5,19.59,2.0,0.0469,7,1,2,3,100.0,AMLODIPINE 5 MG,2025-07,train
100.0,80.0,90.0,450,510.0,90.5,19.59,2.0,0.0469,8,1,2,3,70.0,AMLODIPINE 5 MG,2025-08,train
70.0,100.0,83.33333333333333,646,440.0,90.5,19.59,2.0,0.0469,9,1,2,3,85.0,AMLODIPINE 5 MG,2025-09,train
85.0,70.0,85.0,1097,355.0,90.5,19.59,2.0,0.0469,10,1,2,3,120.0,AMLODIPINE 5 MG,2025-10,train
120.0,85.0,91.66666666666667,102,235.0,90.5,19.59,2.0,0.0469,11,1,2,3,105.0,AMLODIPINE 5 MG,2025-11,validation
105.0,120.0,103.33333333333333,263,235.0,90.5,19.59,2.0,0.0469,12,1,2,3,90.0,AMLODIPINE 5 MG,2025-12,test
0.0,0.0,0.0,346,0.0,2.0,1.68,2.375,0.2813,1,0,2,1,3.0,AMOXCICILIN SIRUP,2025-01,train
3.0,0.0,3.0,541,5.0,2.0,1.68,2.375,0.2813,2,0,2,1,2.0,AMOXCICILIN SIRUP,2025-02,train
2.0,3.0,2.5,521,5.0,2.0,1.68,2.375,0.2813,3,0,2,1,1.0,AMOXCICILIN SIRUP,2025-03,train
1.0,2.0,2.0,417,14.0,2.0,1.68,2.375,0.2813,4,0,2,1,2.0,AMOXCICILIN SIRUP,2025-04,train
2.0,1.0,1.6666666666666667,389,12.0,2.0,1.68,2.375,0.2813,5,0,2,1,3.0,AMOXCICILIN SIRUP,2025-05,train
3.0,2.0,2.0,274,9.0,2.0,1.68,2.375,0.2813,6,0,2,1,3.0,AMOXCICILIN SIRUP,2025-06,train
3.0,3.0,2.6666666666666665,351,6.0,2.0,1.68,2.375,0.2813,7,0,2,1,2.0,AMOXCICILIN SIRUP,2025-07,train
2.0,3.0,2.6666666666666665,450,6.0,2.0,1.68,2.375,0.2813,8,0,2,1,0.0,AMOXCICILIN SIRUP,2025-08,train
0.0,2.0,1.6666666666666667,646,14.0,2.0,1.68,2.375,0.2813,9,0,2,1,3.0,AMOXCICILIN SIRUP,2025-09,train
3.0,0.0,1.6666666666666667,1097,11.0,2.0,1.68,2.375,0.2813,10,0,2,1,6.0,AMOXCICILIN SIRUP,2025-10,train
6.0,3.0,3.0,102,15.0,2.0,1.68,2.375,0.2813,11,0,2,1,4.0,AMOXCICILIN SIRUP,2025-11,validation
4.0,6.0,4.333333333333333,263,15.0,2.0,1.68,2.375,0.2813,12,0,2,1,2.0,AMOXCICILIN SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,131.71,119.39,2.0,0.5614,1,1,2,2,75.0,AMOXICILLIN TABLET,2025-01,train
75.0,0.0,75.0,541,1491.0,131.71,119.39,2.0,0.5614,2,1,2,2,92.0,AMOXICILLIN TABLET,2025-02,train
92.0,75.0,83.5,521,1491.0,131.71,119.39,2.0,0.5614,3,1,2,2,110.0,AMOXICILLIN TABLET,2025-03,train
110.0,92.0,92.33333333333333,417,1156.0,131.71,119.39,2.0,0.5614,4,1,2,2,377.0,AMOXICILLIN TABLET,2025-04,train
377.0,110.0,193.0,389,779.0,131.71,119.39,2.0,0.5614,5,1,2,2,96.0,AMOXICILLIN TABLET,2025-05,train
96.0,377.0,194.33333333333334,274,683.0,131.71,119.39,2.0,0.5614,6,1,2,2,39.0,AMOXICILLIN TABLET,2025-06,train
39.0,96.0,170.66666666666666,351,644.0,131.71,119.39,2.0,0.5614,7,1,2,2,0.0,AMOXICILLIN TABLET,2025-07,train
0.0,39.0,45.0,450,644.0,131.71,119.39,2.0,0.5614,8,1,2,2,0.0,AMOXICILLIN TABLET,2025-08,train
0.0,0.0,13.0,646,644.0,131.71,119.39,2.0,0.5614,9,1,2,2,0.0,AMOXICILLIN TABLET,2025-09,train
0.0,0.0,0.0,1097,644.0,131.71,119.39,2.0,0.5614,10,1,2,2,0.0,AMOXICILLIN TABLET,2025-10,train
0.0,0.0,0.0,102,644.0,131.71,119.39,2.0,0.5614,11,1,2,2,0.0,AMOXICILLIN TABLET,2025-11,validation
0.0,0.0,0.0,263,644.0,131.71,119.39,2.0,0.5614,12,1,2,2,0.0,AMOXICILLIN TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,20.42,67.71,12.0,0.0,1,0,1,0,0.0,ANTASIDA TABLET,2025-01,train
0.0,0.0,0.0,541,1155.0,20.42,67.71,12.0,0.0,2,0,1,0,0.0,ANTASIDA TABLET,2025-02,train
0.0,0.0,0.0,521,1155.0,20.42,67.71,12.0,0.0,3,0,1,0,245.0,ANTASIDA TABLET,2025-03,train
245.0,0.0,81.66666666666667,417,1155.0,20.42,67.71,12.0,0.0,4,0,1,0,0.0,ANTASIDA TABLET,2025-04,train
0.0,245.0,81.66666666666667,389,1155.0,20.42,67.71,12.0,0.0,5,0,1,0,0.0,ANTASIDA TABLET,2025-05,train
0.0,0.0,81.66666666666667,274,1155.0,20.42,67.71,12.0,0.0,6,0,1,0,0.0,ANTASIDA TABLET,2025-06,train
0.0,0.0,0.0,351,1155.0,20.42,67.71,12.0,0.0,7,0,1,0,0.0,ANTASIDA TABLET,2025-07,train
0.0,0.0,0.0,450,1155.0,20.42,67.71,12.0,0.0,8,0,1,0,0.0,ANTASIDA TABLET,2025-08,train
0.0,0.0,0.0,646,1155.0,20.42,67.71,12.0,0.0,9,0,1,0,0.0,ANTASIDA TABLET,2025-09,train
0.0,0.0,0.0,1097,1155.0,20.42,67.71,12.0,0.0,10,0,1,0,0.0,ANTASIDA TABLET,2025-10,train
0.0,0.0,0.0,102,1155.0,20.42,67.71,12.0,0.0,11,0,1,0,0.0,ANTASIDA TABLET,2025-11,validation
0.0,0.0,0.0,263,1155.0,20.42,67.71,12.0,0.0,12,0,1,0,0.0,ANTASIDA TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,50.0,146.0,2.0,0.5878,1,1,0,0,0.0,ARKAVIT-C TABLET,2025-01,train
0.0,0.0,0.0,541,70.0,50.0,146.0,2.0,0.5878,2,1,0,0,0.0,ARKAVIT-C TABLET,2025-02,train
0.0,0.0,0.0,521,70.0,50.0,146.0,2.0,0.5878,3,1,0,0,0.0,ARKAVIT-C TABLET,2025-03,train
0.0,0.0,0.0,417,70.0,50.0,146.0,2.0,0.5878,4,1,0,0,0.0,ARKAVIT-C TABLET,2025-04,train
0.0,0.0,0.0,389,70.0,50.0,146.0,2.0,0.5878,5,1,0,0,0.0,ARKAVIT-C TABLET,2025-05,train
0.0,0.0,0.0,274,70.0,50.0,146.0,2.0,0.5878,6,1,0,0,0.0,ARKAVIT-C TABLET,2025-06,train
0.0,0.0,0.0,351,70.0,50.0,146.0,2.0,0.5878,7,1,0,0,0.0,ARKAVIT-C TABLET,2025-07,train
0.0,0.0,0.0,450,70.0,50.0,146.0,2.0,0.5878,8,1,0,0,0.0,ARKAVIT-C TABLET,2025-08,train
0.0,0.0,0.0,646,70.0,50.0,146.0,2.0,0.5878,9,1,0,0,0.0,ARKAVIT-C TABLET,2025-09,train
0.0,0.0,0.0,1097,70.0,50.0,146.0,2.0,0.5878,10,1,0,0,530.0,ARKAVIT-C TABLET,2025-10,train
530.0,0.0,176.66666666666666,102,70.0,50.0,146.0,2.0,0.5878,11,1,0,0,265.0,ARKAVIT-C TABLET,2025-11,validation
265.0,530.0,265.0,263,70.0,50.0,146.0,2.0,0.5878,12,1,0,0,0.0,ARKAVIT-C TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,277.5,299.86,2.1,0.987,1,2,1,2,14.0,ASAM MEFENAMAT 500 MG TABLET,2025-01,train
14.0,0.0,14.0,541,786.0,277.5,299.86,2.1,0.987,2,2,1,2,1011.0,ASAM MEFENAMAT 500 MG TABLET,2025-02,train
1011.0,14.0,512.5,521,900.0,277.5,299.86,2.1,0.987,3,2,1,2,30.0,ASAM MEFENAMAT 500 MG TABLET,2025-03,train
30.0,1011.0,351.6666666666667,417,735.0,277.5,299.86,2.1,0.987,4,2,1,2,31.0,ASAM MEFENAMAT 500 MG TABLET,2025-04,train
31.0,30.0,357.3333333333333,389,704.0,277.5,299.86,2.1,0.987,5,2,1,2,56.0,ASAM MEFENAMAT 500 MG TABLET,2025-05,train
56.0,31.0,39.0,274,648.0,277.5,299.86,2.1,0.987,6,2,1,2,218.0,ASAM MEFENAMAT 500 MG TABLET,2025-06,train
218.0,56.0,101.66666666666667,351,641.0,277.5,299.86,2.1,0.987,7,2,1,2,570.0,ASAM MEFENAMAT 500 MG TABLET,2025-07,train
570.0,218.0,281.3333333333333,450,71.0,277.5,299.86,2.1,0.987,8,2,1,2,114.0,ASAM MEFENAMAT 500 MG TABLET,2025-08,train
114.0,570.0,300.6666666666667,646,257.0,277.5,299.86,2.1,0.987,9,2,1,2,346.0,ASAM MEFENAMAT 500 MG TABLET,2025-09,train
346.0,114.0,343.3333333333333,1097,911.0,277.5,299.86,2.1,0.987,10,2,1,2,1011.0,ASAM MEFENAMAT 500 MG TABLET,2025-10,train
1011.0,346.0,490.3333333333333,102,900.0,277.5,299.86,2.1,0.987,11,2,1,2,680.0,ASAM MEFENAMAT 500 MG TABLET,2025-11,validation
680.0,1011.0,679.0,263,900.0,277.5,299.86,2.1,0.987,12,2,1,2,350.0,ASAM MEFENAMAT 500 MG TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,31.25,31.75,2.2222,0.6938,1,1,2,2,69.0,AZITROMICYN TABLET,2025-01,train
69.0,0.0,69.0,541,243.0,31.25,31.75,2.2222,0.6938,2,1,2,2,107.0,AZITROMICYN TABLET,2025-02,train
107.0,69.0,88.0,521,243.0,31.25,31.75,2.2222,0.6938,3,1,2,2,62.0,AZITROMICYN TABLET,2025-03,train
62.0,107.0,79.33333333333333,417,243.0,31.25,31.75,2.2222,0.6938,4,1,2,2,18.0,AZITROMICYN TABLET,2025-04,train
18.0,62.0,62.333333333333336,389,282.0,31.25,31.75,2.2222,0.6938,5,1,2,2,12.0,AZITROMICYN TABLET,2025-05,train
12.0,18.0,30.666666666666668,274,270.0,31.25,31.75,2.2222,0.6938,6,1,2,2,18.0,AZITROMICYN TABLET,2025-06,train
18.0,12.0,16.0,351,252.0,31.25,31.75,2.2222,0.6938,7,1,2,2,18.0,AZITROMICYN TABLET,2025-07,train
18.0,18.0,16.0,450,234.0,31.25,31.75,2.2222,0.6938,8,1,2,2,18.0,AZITROMICYN TABLET,2025-08,train
18.0,18.0,18.0,646,216.0,31.25,31.75,2.2222,0.6938,9,1,2,2,16.0,AZITROMICYN TABLET,2025-09,train
16.0,18.0,17.333333333333332,1097,200.0,31.25,31.75,2.2222,0.6938,10,1,2,2,107.0,AZITROMICYN TABLET,2025-10,train
107.0,16.0,47.0,102,243.0,31.25,31.75,2.2222,0.6938,11,1,2,2,67.0,AZITROMICYN TABLET,2025-11,validation
67.0,107.0,63.333333333333336,263,243.0,31.25,31.75,2.2222,0.6938,12,1,2,2,27.0,AZITROMICYN TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,166.25,197.58,2.0,0.6083,1,2,0,0,380.0,BECEFORT TAB,2025-01,train
380.0,0.0,380.0,541,925.0,166.25,197.58,2.0,0.6083,2,2,0,0,0.0,BECEFORT TAB,2025-02,train
0.0,380.0,190.0,521,10.0,166.25,197.58,2.0,0.6083,3,2,0,0,450.0,BECEFORT TAB,2025-03,train
450.0,0.0,276.6666666666667,417,470.0,166.25,197.58,2.0,0.6083,4,2,0,0,150.0,BECEFORT TAB,2025-04,train
150.0,450.0,200.0,389,320.0,166.25,197.58,2.0,0.6083,5,2,0,0,415.0,BECEFORT TAB,2025-05,train
415.0,150.0,338.3333333333333,274,105.0,166.25,197.58,2.0,0.6083,6,2,0,0,35.0,BECEFORT TAB,2025-06,train
35.0,415.0,200.0,351,70.0,166.25,197.58,2.0,0.6083,7,2,0,0,15.0,BECEFORT TAB,2025-07,train
15.0,35.0,155.0,450,55.0,166.25,197.58,2.0,0.6083,8,2,0,0,45.0,BECEFORT TAB,2025-08,train
45.0,15.0,31.666666666666668,646,10.0,166.25,197.58,2.0,0.6083,9,2,0,0,0.0,BECEFORT TAB,2025-09,train
0.0,45.0,20.0,1097,10.0,166.25,197.58,2.0,0.6083,10,2,0,0,0.0,BECEFORT TAB,2025-10,train
0.0,0.0,15.0,102,10.0,166.25,197.58,2.0,0.6083,11,2,0,0,0.0,BECEFORT TAB,2025-11,validation
0.0,0.0,0.0,263,10.0,166.25,197.58,2.0,0.6083,12,2,0,0,0.0,BECEFORT TAB,2025-12,test
0.0,0.0,0.0,346,0.0,628.5,559.01,2.0,0.4926,1,2,0,2,0.0,BECOMZET TABLET,2025-01,train
0.0,0.0,0.0,541,1895.0,628.5,559.01,2.0,0.4926,2,2,0,2,2155.0,BECOMZET TABLET,2025-02,train
2155.0,0.0,1077.5,521,1895.0,628.5,559.01,2.0,0.4926,3,2,0,2,495.0,BECOMZET TABLET,2025-03,train
495.0,2155.0,883.3333333333334,417,185.0,628.5,559.01,2.0,0.4926,4,2,0,2,414.0,BECOMZET TABLET,2025-04,train
414.0,495.0,1021.3333333333334,389,71.0,628.5,559.01,2.0,0.4926,5,2,0,2,311.0,BECOMZET TABLET,2025-05,train
311.0,414.0,406.6666666666667,274,200.0,628.5,559.01,2.0,0.4926,6,2,0,2,349.0,BECOMZET TABLET,2025-06,train
349.0,311.0,358.0,351,1851.0,628.5,559.01,2.0,0.4926,7,2,0,2,645.0,BECOMZET TABLET,2025-07,train
645.0,349.0,435.0,450,1206.0,628.5,559.01,2.0,0.4926,8,2,0,2,995.0,BECOMZET TABLET,2025-08,train
995.0,645.0,663.0,646,211.0,628.5,559.01,2.0,0.4926,9,2,0,2,961.0,BECOMZET TABLET,2025-09,train
961.0,995.0,867.0,1097,1550.0,628.5,559.01,2.0,0.4926,10,2,0,2,2155.0,BECOMZET TABLET,2025-10,train
2155.0,961.0,1370.3333333333333,102,1895.0,628.5,559.01,2.0,0.4926,11,2,0,2,1249.0,BECOMZET TABLET,2025-11,validation
1249.0,2155.0,1455.0,263,1895.0,628.5,559.01,2.0,0.4926,12,2,0,2,343.0,BECOMZET TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,0.25,0.6,2.0,0.1111,1,0,1,1,0.0,BENOSON-G SALEP,2025-01,train
0.0,0.0,0.0,541,10.0,0.25,0.6,2.0,0.1111,2,0,1,1,0.0,BENOSON-G SALEP,2025-02,train
0.0,0.0,0.0,521,10.0,0.25,0.6,2.0,0.1111,3,0,1,1,1.0,BENOSON-G SALEP,2025-03,train
1.0,0.0,0.3333333333333333,417,15.0,0.25,0.6,2.0,0.1111,4,0,1,1,2.0,BENOSON-G SALEP,2025-04,train
2.0,1.0,1.0,389,13.0,0.25,0.6,2.0,0.1111,5,0,1,1,1.0,BENOSON-G SALEP,2025-05,train
